order_id,date,customer_id,age,gender,city,region,income,category,subcategory,price,quantity,discount_percent,final_amount,payment_method,customer_segment,marketing_campaign,marketing_channel,device_type,shipping_method,satisfaction_rating,returned,acquisition_source,customer_lifetime_value,retention_score,month,year,day_of_week,quarter,season,registration_date,days_since_registration,Average Order Value,revenue_per_customer,discount_amount,gross_revenue,net_revenue,roi,conversion_rate
ORD010904,2023-09-11,CUST00577,26,Male,Giza,Greater Cairo,10593,Clothing,Formal,745,3,0,2235.0,Buy Now Pay Later,Regular,No Campaign,Referral,Mobile,Standard,3.5,False,TV Ad,8046.0,51.0,9,2023,Monday,Q3,Fall,2021-10-05,706,745.0,0.7494969818913481,0.0,2235,2235.0,inf,7
ORD010905,2022-11-02,CUST01124,20,Male,Ismailia,Suez Canal,4223,Food,Snacks,195,1,0,195.0,Buy Now Pay Later,Budget,No Campaign,Search Engine,Desktop,Express,3.1,False,Paid Search,11700.0,67.0,11,2022,Wednesday,Q4,Fall,2021-05-17,534,195.0,0.06539235412474849,0.0,195,195.0,inf,6
ORD010906,2024-01-20,CUST00894,68,Male,Port Said,Suez Canal,10338,Sports,Apparel,1244,3,16,3134.88,Debit Card,Regular,New Year,Search Engine,Mobile,Standard,4.0,False,Event,109093.82,73.0,1,2024,Saturday,Q1,Winter,2021-03-31,1025,1044.96,1.0512676056338028,199.04,3732,3134.88,14.750000000000002,6
ORD010907,2023-08-09,CUST01832,41,Male,Luxor,Upper Egypt,5413,Books,Religion,251,3,6,707.82,Buy Now Pay Later,Regular,Flash Sale,Radio,Tablet,Express,4.1,False,Event,16138.3,58.0,8,2023,Wednesday,Q3,Summer,2021-08-14,725,235.94000000000003,0.237364185110664,15.06,753,707.82,46.00000000000001,2
ORD010908,2024-01-17,CUST01391,53,Female,Alexandria,Alexandria,10995,Travel,Gear,1567,3,43,2679.57,Credit Card,Premium,New Year,Outdoor,Voice Assistant,Express,4.0,False,Referral,144696.78,75.0,1,2024,Wednesday,Q1,Winter,2021-12-26,752,893.19,0.8985814889336017,673.81,4701,2679.57,2.976744186046512,7
ORD010909,2021-12-03,CUST00933,66,Female,Zagazig,Delta,8350,Health,Pharmacy,877,1,34,578.82,Credit Card,Premium,Holiday Special,Radio,Desktop,Same Day,3.9,False,Social Media,22226.69,66.0,12,2021,Friday,Q4,Winter,2021-04-16,231,578.82,0.19410462776659962,298.18,877,578.82,0.9411764705882354,4
ORD010910,2022-11-02,CUST01537,65,Male,Sohag,Upper Egypt,8530,Travel,Luggage,1122,2,46,-1211.76,Mobile Payment,Premium,Black Friday,Social Media,Mobile,Same Day,4.9,True,Affiliate,-4362.34,92.0,11,2022,Wednesday,Q4,Fall,2021-10-24,374,-605.88,-0.40635814889336014,516.12,2244,-1211.76,-3.347826086956522,7
ORD010911,2024-01-10,CUST01117,57,Male,Damanhur,Delta,9304,Travel,Electronics,2273,1,17,1886.59,Digital Wallet,Premium,New Year,Outdoor,Smart TV,Next Day,4.3,False,Partnership,54333.79,87.0,1,2024,Wednesday,Q1,Winter,2021-12-13,758,1886.59,0.6326592890677397,386.41,2273,1886.59,3.88235294117647,8
ORD010912,2022-01-25,CUST02998,56,Female,Port Said,Suez Canal,9193,Food,Beverages,108,1,5,102.6,Cash on Delivery,Regular,New Year,Search Engine,Tablet,Standard,3.9,False,Social Media,3201.12,56.0,1,2022,Tuesday,Q1,Winter,2021-07-22,187,102.6,0.03440643863179074,5.4,108,102.6,17.999999999999996,4
ORD010913,2023-10-28,CUST00382,69,Male,Sohag,Upper Egypt,11047,Books,Technical,424,1,0,424.0,Digital Wallet,Premium,No Campaign,TV,Mobile,Same Day,3.7,False,Social Media,12720.0,66.0,10,2023,Saturday,Q4,Fall,2021-01-26,1005,424.0,0.14218645204560698,0.0,424,424.0,inf,2
ORD010914,2023-08-11,CUST00541,59,Male,Cairo,Greater Cairo,13817,Electronics,Laptops,4659,3,0,13977.0,Mobile Payment,Premium,No Campaign,Influencer,Mobile,Same Day,3.6,False,Affiliate,469627.2,72.0,8,2023,Friday,Q3,Summer,2021-05-02,831,4659.0,4.687122736418511,0.0,13977,13977.0,inf,5
ORD010915,2021-10-01,CUST00077,24,Male,Tanta,Delta,3313,Automotive,Accessories,1358,1,0,1358.0,Buy Now Pay Later,Budget,No Campaign,Direct,Desktop,Standard,4.0,False,Organic Search,4888.8,64.0,10,2021,Friday,Q4,Fall,2021-07-03,90,1358.0,0.45539906103286387,0.0,1358,1358.0,inf,7
ORD010916,2022-03-30,CUST00474,34,Male,Mansoura,Delta,5286,Clothing,Womens,571,3,35,-1113.45,Mobile Payment,Regular,Mother Day,Influencer,Tablet,Standard,3.6,True,Partnership,-29395.08,66.0,3,2022,Wednesday,Q1,Spring,2021-08-25,217,-371.15000000000003,-0.3733903420523139,199.85,1713,-1113.45,-6.571428571428571,6
ORD010917,2022-07-14,CUST01034,38,Female,Suez,Suez Canal,7202,Beauty,Mens Grooming,631,4,19,2044.44,Gift Card,Budget,Flash Sale,TV,Tablet,Store Pickup,3.6,False,Direct,34346.59,53.0,7,2022,Thursday,Q3,Summer,2021-01-28,532,511.11,0.6855935613682093,119.89,2524,2044.44,16.052631578947366,10
ORD010918,2021-07-02,CUST00329,38,Male,Giza,Greater Cairo,16425,Travel,Accessories,1128,3,0,3384.0,Mobile Payment,Premium,No Campaign,Email,Tablet,Express,3.9,False,Social Media,69033.6,63.0,7,2021,Friday,Q3,Summer,2021-06-03,29,1128.0,1.1348088531187124,0.0,3384,3384.0,inf,4
ORD010919,2023-03-26,CUST00350,41,Female,Luxor,Upper Egypt,8138,Automotive,Care Products,251,1,0,251.0,Debit Card,Regular,No Campaign,Print,Desktop,Standard,4.1,False,Partnership,14758.8,70.0,3,2023,Sunday,Q1,Spring,2021-05-06,689,251.0,0.08417169684775319,0.0,251,251.0,inf,6
ORD010920,2023-10-19,CUST01193,46,Female,Minya,Upper Egypt,6836,Food,Frozen,284,2,19,460.08,Gift Card,Budget,Flash Sale,Print,Desktop,Express,3.7,False,Social Media,17667.07,58.0,10,2023,Thursday,Q4,Fall,2021-01-08,1014,230.04,0.15428571428571428,53.96,568,460.08,7.526315789473684,6
ORD010921,2023-02-28,CUST00706,42,Male,Minya,Upper Egypt,8508,Automotive,Accessories,1501,2,0,3002.0,Credit Card,Premium,No Campaign,Search Engine,Voice Assistant,Same Day,4.3,False,Partnership,61240.8,66.0,2,2023,Tuesday,Q1,Winter,2021-05-25,644,1501.0,1.0067069081153588,0.0,3002,3002.0,inf,4
ORD010922,2024-01-07,CUST00737,28,Female,Mansoura,Delta,4252,Clothing,Mens,693,2,15,1178.1,Buy Now Pay Later,First-time,New Year,Referral,Desktop,Express,3.7,False,Print Ad,40997.88,50.0,1,2024,Sunday,Q1,Winter,2021-02-28,1043,589.05,0.39507042253521124,103.95,1386,1178.1,10.333333333333332,2
ORD010923,2023-05-25,CUST00962,33,Female,Damanhur,Delta,6130,Clothing,Womens,886,2,0,1772.0,Credit Card,Regular,No Campaign,Affiliate,Tablet,Express,3.0,False,Paid Search,29769.6,55.0,5,2023,Thursday,Q2,Spring,2021-07-01,693,886.0,0.5942320590207915,0.0,1772,1772.0,inf,3
ORD010924,2022-10-24,CUST01783,48,Male,Damanhur,Delta,9449,Electronics,Tablets,2342,1,34,1545.72,Credit Card,Regular,Flash Sale,Radio,Tablet,Store Pickup,4.1,False,Social Media,14838.91,63.0,10,2022,Monday,Q4,Fall,2021-07-15,466,1545.72,0.5183501006036217,796.28,2342,1545.72,0.9411764705882354,7
ORD010925,2023-09-09,CUST01043,56,Female,Tanta,Delta,7369,Books,Fiction,408,1,34,269.28,Cash on Delivery,Budget,Back to School,TV,Tablet,Standard,4.1,False,Influencer,10017.22,59.0,9,2023,Saturday,Q3,Fall,2021-12-01,647,269.28,0.09030181086519114,138.72,408,269.28,0.9411764705882351,3
ORD010926,2021-04-05,CUST02890,46,Female,Suez,Suez Canal,9271,Automotive,Parts,1431,1,38,887.22,Cash on Delivery,Regular,Ramadan,Search Engine,Mobile,Store Pickup,3.4,False,Email,45780.55,54.0,4,2021,Monday,Q2,Spring,2021-04-04,1,887.22,0.2975251509054326,543.78,1431,887.22,0.6315789473684212,3
ORD010927,2022-04-24,CUST01672,46,Female,Sohag,Upper Egypt,5883,Automotive,Accessories,1516,2,0,3032.0,Cash on Delivery,Regular,No Campaign,Referral,Tablet,Store Pickup,3.7,False,Social Media,43660.8,69.0,4,2022,Sunday,Q2,Spring,2021-07-28,270,1516.0,1.016767270288397,0.0,3032,3032.0,inf,4
ORD010928,2023-12-29,CUST00678,23,Male,Sohag,Upper Egypt,6603,Software,Education,84,3,0,252.0,Mobile Payment,Budget,No Campaign,Influencer,Mobile,Express,4.1,False,Affiliate,6350.4,66.0,12,2023,Friday,Q4,Winter,2021-07-23,889,84.0,0.08450704225352113,0.0,252,252.0,inf,3
ORD010929,2023-02-02,CUST02737,21,Female,Giza,Greater Cairo,7857,Books,Educational,235,4,0,940.0,Credit Card,Regular,No Campaign,Outdoor,Mobile,Express,3.7,False,Event,53016.0,72.0,2,2023,Thursday,Q1,Winter,2021-10-03,487,235.0,0.3152246814218645,0.0,940,940.0,inf,6
ORD010930,2022-12-21,CUST02776,59,Female,Minya,Upper Egypt,9292,Books,Educational,357,3,40,642.6,Debit Card,Regular,Holiday Special,Print,Desktop,Standard,4.4,False,Organic Search,8482.32,81.0,12,2022,Wednesday,Q4,Winter,2021-05-13,587,214.20000000000002,0.2154929577464789,142.8,1071,642.6,3.5,9
ORD010931,2023-06-11,CUST01335,22,Male,Ismailia,Suez Canal,4434,Clothing,Accessories,1223,3,10,3302.1,Mobile Payment,First-time,Summer Sale,Social Media,Mobile,Store Pickup,3.4,False,Organic Search,186238.44,68.0,6,2023,Sunday,Q2,Summer,2021-03-31,802,1100.7,1.107344064386318,122.3,3669,3302.1,26.0,11
ORD010932,2021-01-07,CUST02333,46,Female,Alexandria,Alexandria,15230,Health,Pharmacy,390,3,0,1170.0,Credit Card,Premium,No Campaign,Print,Mobile,Same Day,3.9,False,Influencer,32292.0,53.0,1,2021,Thursday,Q1,Winter,2021-01-05,2,390.0,0.39235412474849096,0.0,1170,1170.0,inf,8
ORD010933,2023-09-23,CUST01202,54,Female,Alexandria,Alexandria,14070,Books,Non-Fiction,421,2,10,757.8,Mobile Payment,VIP,Flash Sale,Influencer,Mobile,Same Day,4.8,False,Event,40011.84,93.0,9,2023,Saturday,Q3,Fall,2021-01-02,994,378.9,0.2541247484909457,42.1,842,757.8,16.999999999999996,8
ORD010934,2021-09-30,CUST01413,53,Female,Mansoura,Delta,7597,Books,Religion,349,4,0,1396.0,Credit Card,Regular,No Campaign,Search Engine,Mobile,Standard,2.9,False,Partnership,82084.8,33.0,9,2021,Thursday,Q3,Fall,2021-09-04,26,349.0,0.4681421864520456,0.0,1396,1396.0,inf,3
ORD010935,2023-11-17,CUST01612,52,Male,Suez,Suez Canal,7676,Automotive,Tires,1137,3,0,3411.0,Credit Card,Budget,No Campaign,Radio,Desktop,Express,3.2,False,TV Ad,151448.4,53.0,11,2023,Friday,Q4,Fall,2021-02-12,1008,1137.0,1.1438631790744467,0.0,3411,3411.0,inf,6
ORD010936,2021-10-06,CUST00022,22,Male,Aswan,Upper Egypt,4095,Sports,Team Sports,1181,2,18,-1936.84,Digital Wallet,Budget,Back to School,Social Media,Mobile,Standard,3.6,True,Print Ad,-111561.98,64.0,10,2021,Wednesday,Q4,Fall,2021-09-23,13,-968.42,-0.6495103957075787,212.58,2362,-1936.84,-10.11111111111111,10
ORD010937,2023-07-11,CUST02093,18,Male,Ismailia,Suez Canal,4719,Electronics,Tablets,2039,2,0,4078.0,Credit Card,First-time,No Campaign,Direct,Mobile,Store Pickup,4.0,False,TV Ad,88084.8,81.0,7,2023,Tuesday,Q3,Summer,2021-03-01,862,2039.0,1.3675385647216634,0.0,4078,4078.0,inf,5
ORD010938,2021-11-12,CUST02051,26,Male,Giza,Greater Cairo,10283,Automotive,Accessories,399,2,24,606.48,Mobile Payment,Premium,Holiday Special,Outdoor,Tablet,Next Day,4.0,False,Print Ad,18194.4,83.0,11,2021,Friday,Q4,Fall,2021-09-23,50,303.24,0.20338028169014086,95.76,798,606.48,5.333333333333333,7
ORD010939,2021-11-22,CUST01400,25,Female,Tanta,Delta,4645,Home & Garden,Appliance,987,1,0,987.0,Credit Card,Budget,No Campaign,Affiliate,Mobile,Express,3.8,False,Affiliate,40269.6,73.0,11,2021,Monday,Q4,Fall,2021-10-26,27,987.0,0.33098591549295775,0.0,987,987.0,inf,7
ORD010940,2021-06-30,CUST02838,52,Male,Giza,Greater Cairo,14741,Travel,Guides,2397,2,36,3068.16,Credit Card,Premium,Flash Sale,Email,Tablet,Next Day,4.8,False,Paid Search,150953.47,82.0,6,2021,Wednesday,Q2,Summer,2021-06-06,24,1534.08,1.0288933601609658,862.92,4794,3068.16,2.5555555555555554,5
ORD010941,2021-05-08,CUST01098,40,Male,Port Said,Suez Canal,8627,Electronics,Gaming,2043,1,0,2043.0,Credit Card,Premium,No Campaign,Direct,Mobile,Next Day,4.3,False,Influencer,17161.2,61.0,5,2021,Saturday,Q2,Spring,2021-03-12,57,2043.0,0.6851106639839034,0.0,2043,2043.0,inf,7
ORD010942,2023-10-26,CUST01589,62,Female,Cairo,Greater Cairo,13756,Health,Medical Devices,618,5,28,2224.8,Digital Wallet,VIP,Back to School,Print,Tablet,Express,4.4,False,Event,130818.24,76.0,10,2023,Thursday,Q4,Fall,2021-09-10,776,444.96000000000004,0.7460764587525152,173.04,3090,2224.8,11.85714285714286,8
ORD010943,2023-11-14,CUST02427,22,Female,Suez,Suez Canal,7485,Automotive,Parts,655,1,0,655.0,Mobile Payment,Budget,No Campaign,Search Engine,Mobile,Express,3.9,False,Paid Search,14148.0,63.0,11,2023,Tuesday,Q4,Fall,2021-10-10,765,655.0,0.21965124077800133,0.0,655,655.0,inf,7
ORD010944,2023-05-06,CUST02398,42,Female,Aswan,Upper Egypt,5922,Travel,Guides,2374,2,36,3038.72,Buy Now Pay Later,Budget,Flash Sale,Print,Mobile,Store Pickup,3.4,False,Referral,69282.82,50.0,5,2023,Saturday,Q2,Spring,2021-05-24,712,1519.36,1.0190207914151574,854.64,4748,3038.72,2.5555555555555554,9
ORD010945,2023-06-29,CUST02759,42,Female,Minya,Upper Egypt,5690,Health,Wellness,632,2,9,1150.24,Bank Transfer,Regular,Summer Sale,Direct,Tablet,Store Pickup,3.9,False,Influencer,37267.78,68.0,6,2023,Thursday,Q2,Summer,2021-05-05,785,575.12,0.38572769953051644,56.88,1264,1150.24,19.222222222222218,7
ORD010946,2023-10-31,CUST01461,32,Male,Minya,Upper Egypt,5746,Sports,Team Sports,967,2,38,1199.08,Cryptocurrency,Regular,Flash Sale,Radio,Mobile,Standard,3.4,False,Paid Search,48922.46,65.0,10,2023,Tuesday,Q4,Fall,2021-09-09,782,599.54,0.40210596914822266,367.46,1934,1199.08,2.263157894736842,7
ORD010947,2021-07-05,CUST00062,57,Male,Mansoura,Delta,9311,Food,Organic,110,1,23,84.7,Credit Card,Premium,Summer Sale,Referral,Desktop,Next Day,4.4,False,Social Media,4573.8,74.0,7,2021,Monday,Q3,Summer,2021-07-05,0,84.7,0.028403755868544604,25.3,110,84.7,2.347826086956522,6
ORD010948,2024-01-26,CUST00157,29,Female,Aswan,Upper Egypt,6629,Home & Garden,Garden,1518,1,0,1518.0,Buy Now Pay Later,Budget,No Campaign,Search Engine,Mobile,Standard,3.3,False,Event,27324.0,59.0,1,2024,Friday,Q1,Winter,2021-10-06,842,1518.0,0.5090543259557344,0.0,1518,1518.0,inf,4
ORD010949,2023-04-08,CUST00355,56,Male,Cairo,Greater Cairo,10447,Books,Technical,389,3,34,770.22,Debit Card,Regular,Spring Sale,Mobile App,Tablet,Standard,3.9,False,Influencer,10166.9,61.0,4,2023,Saturday,Q2,Spring,2021-08-04,612,256.74,0.2582897384305835,132.26,1167,770.22,4.8235294117647065,9
ORD010950,2023-08-05,CUST02872,24,Female,Zagazig,Delta,7180,Clothing,Formal,1155,1,30,808.5,Buy Now Pay Later,Budget,Flash Sale,TV,Desktop,Store Pickup,3.7,False,Referral,26195.4,51.0,8,2023,Saturday,Q3,Summer,2021-05-10,817,808.5,0.2711267605633803,346.5,1155,808.5,1.3333333333333333,9
ORD010951,2021-09-28,CUST01189,39,Male,Aswan,Upper Egypt,5713,Books,Non-Fiction,598,4,37,1506.96,Cryptocurrency,Regular,Flash Sale,Direct,Tablet,Store Pickup,3.3,False,Organic Search,72334.08,43.0,9,2021,Tuesday,Q3,Fall,2021-07-29,61,376.74,0.5053521126760564,221.26,2392,1506.96,5.810810810810811,8
ORD010952,2023-02-16,CUST02463,40,Male,Zagazig,Delta,6997,Health,Supplements,635,1,32,431.8,Digital Wallet,Budget,Valentine,Search Engine,Tablet,Express,3.9,False,Affiliate,12954.0,73.0,2,2023,Thursday,Q1,Winter,2021-10-19,485,431.8,0.14480214621059692,203.2,635,431.8,1.1250000000000002,5
ORD010953,2023-09-11,CUST01194,20,Female,Luxor,Upper Egypt,5581,Sports,Team Sports,422,1,33,282.74,Mobile Payment,Budget,Back to School,Direct,Desktop,Express,4.4,False,Influencer,2714.3,83.0,9,2023,Monday,Q3,Fall,2021-04-12,882,282.74,0.09481556002682763,139.26,422,282.74,1.0303030303030305,10
ORD010954,2024-01-25,CUST00680,55,Male,Alexandria,Alexandria,12304,Food,Beverages,42,6,0,252.0,Credit Card,VIP,No Campaign,Direct,Smart TV,Next Day,3.9,False,Affiliate,13003.2,80.0,1,2024,Thursday,Q1,Winter,2021-08-22,886,42.0,0.08450704225352113,0.0,252,252.0,inf,3
ORD010955,2022-02-17,CUST01670,19,Female,Luxor,Upper Egypt,6192,Books,Non-Fiction,408,3,23,942.48,Buy Now Pay Later,Budget,Valentine,Email,Mobile,Store Pickup,4.3,False,Paid Search,28274.4,67.0,2,2022,Thursday,Q1,Winter,2021-05-11,282,314.16,0.316056338028169,93.84,1224,942.48,9.043478260869565,4
ORD010956,2022-12-17,CUST02382,29,Female,Ismailia,Suez Canal,9594,Health,Personal Care,838,4,0,3352.0,Credit Card,Premium,No Campaign,Radio,Mobile,Next Day,3.8,False,Social Media,164918.4,63.0,12,2022,Saturday,Q4,Winter,2021-11-19,393,838.0,1.1240778001341383,0.0,3352,3352.0,inf,9
ORD010957,2021-11-28,CUST02794,48,Male,Luxor,Upper Egypt,8034,Home & Garden,Appliance,2702,2,21,4269.16,Mobile Payment,Regular,Black Friday,Print,Mobile,Express,3.5,False,Partnership,230534.64,53.0,11,2021,Sunday,Q4,Fall,2021-10-31,28,2134.58,1.4316431924882629,567.42,5404,4269.16,6.523809523809524,5
ORD010958,2023-07-23,CUST00124,40,Female,Alexandria,Alexandria,10013,Books,Educational,439,3,40,790.2,Mobile Payment,Regular,Summer Sale,Influencer,Mobile,Store Pickup,4.4,False,Paid Search,45515.52,92.0,7,2023,Sunday,Q3,Summer,2021-12-21,579,263.40000000000003,0.26498993963782697,175.6,1317,790.2,3.5000000000000004,8
ORD010959,2023-10-12,CUST00568,41,Female,Alexandria,Alexandria,14509,Books,Fiction,352,3,44,591.36,Mobile Payment,Premium,Flash Sale,Outdoor,Mobile,Same Day,4.9,False,Print Ad,34771.97,75.0,10,2023,Thursday,Q4,Fall,2021-07-08,826,197.12,0.19830985915492957,154.88,1056,591.36,2.8181818181818183,6
ORD010960,2023-07-10,CUST01864,18,Male,Zagazig,Delta,4488,Electronics,Smartphones,3131,2,32,4258.16,Credit Card,First-time,Summer Sale,TV,Desktop,Standard,4.1,False,TV Ad,97086.05,57.0,7,2023,Monday,Q3,Summer,2021-07-13,727,2129.08,1.4279543930248155,1001.92,6262,4258.16,3.25,4
ORD010961,2021-05-26,CUST02777,35,Male,Minya,Upper Egypt,8518,Beauty,Hair Care,726,5,0,3630.0,Debit Card,Regular,No Campaign,Radio,Mobile,Store Pickup,4.0,False,Affiliate,39204.0,62.0,5,2021,Wednesday,Q2,Spring,2021-04-02,54,726.0,1.2173038229376258,0.0,3630,3630.0,inf,4
ORD010962,2022-05-19,CUST02100,58,Female,Zagazig,Delta,7603,Books,Non-Fiction,109,1,0,109.0,Cash on Delivery,Budget,No Campaign,Email,Mobile,Store Pickup,3.7,False,Social Media,2877.6,58.0,5,2022,Thursday,Q2,Spring,2021-11-23,177,109.0,0.03655264922870557,0.0,109,109.0,inf,7
ORD010963,2021-10-29,CUST02140,41,Female,Mansoura,Delta,6666,Home & Garden,Tools,2072,2,0,4144.0,Cryptocurrency,Budget,No Campaign,Social Media,Mobile,Standard,3.6,False,Influencer,228748.8,69.0,10,2021,Friday,Q4,Fall,2021-10-19,10,2072.0,1.3896713615023475,0.0,4144,4144.0,inf,11
ORD010964,2023-09-07,CUST02415,37,Male,Minya,Upper Egypt,8654,Beauty,Hair Care,595,5,37,1874.25,Mobile Payment,Premium,Back to School,Radio,Tablet,Express,4.0,False,Print Ad,42732.9,80.0,9,2023,Thursday,Q3,Fall,2021-10-15,692,374.85,0.6285211267605634,220.15,2975,1874.25,7.513513513513513,7
ORD010965,2023-03-22,CUST01609,68,Female,Sohag,Upper Egypt,7118,Food,International,283,8,0,2264.0,Debit Card,Regular,No Campaign,Influencer,Mobile,Express,3.9,False,Email,111388.8,56.0,3,2023,Wednesday,Q1,Spring,2021-03-28,724,283.0,0.7592219986586184,0.0,2264,2264.0,inf,4
ORD010966,2023-11-20,CUST02712,26,Female,Giza,Greater Cairo,8045,Beauty,Makeup,170,1,30,119.0,Credit Card,Premium,Black Friday,Affiliate,Mobile,Express,4.6,False,Email,6711.6,72.0,11,2023,Monday,Q4,Fall,2021-06-28,875,119.0,0.03990610328638498,51.0,170,119.0,1.3333333333333333,5
ORD010967,2023-02-19,CUST02148,34,Female,Suez,Suez Canal,6409,Beauty,Mens Grooming,340,3,38,632.4,Gift Card,Budget,Valentine,Affiliate,Mobile,Standard,4.2,False,Organic Search,9865.44,77.0,2,2023,Sunday,Q1,Winter,2021-07-07,592,210.79999999999998,0.21207243460764585,129.2,1020,632.4,3.8947368421052633,6
ORD010968,2022-04-19,CUST00435,53,Female,Sohag,Upper Egypt,7734,Health,Supplements,464,2,11,825.92,Debit Card,Regular,Ramadan,Email,Mobile,Express,3.9,False,Partnership,36670.85,63.0,4,2022,Tuesday,Q2,Spring,2021-05-24,330,412.96,0.2769684775318578,51.04,928,825.92,15.181818181818182,7
ORD010969,2021-09-11,CUST02290,20,Female,Tanta,Delta,6090,Books,Educational,238,4,24,723.52,Digital Wallet,Budget,Flash Sale,Social Media,Mobile,Express,4.4,False,Referral,42542.98,68.0,9,2021,Saturday,Q3,Fall,2021-01-04,250,180.88,0.24262910798122064,57.12,952,723.52,11.666666666666666,5
ORD010970,2023-06-11,CUST00871,41,Male,Mansoura,Delta,8329,Clothing,Womens,343,1,37,216.09,Cryptocurrency,Regular,Summer Sale,Social Media,Mobile,Standard,3.8,False,Email,10113.01,63.0,6,2023,Sunday,Q2,Summer,2021-01-29,863,216.09,0.07246478873239437,126.91,343,216.09,0.7027027027027027,6
ORD010971,2021-09-12,CUST02517,31,Male,Port Said,Suez Canal,5522,Beauty,Fragrance,574,5,0,2870.0,Debit Card,Budget,No Campaign,Referral,Tablet,Store Pickup,3.1,False,Referral,151536.0,48.0,9,2021,Sunday,Q3,Fall,2021-09-11,1,574.0,0.9624413145539906,0.0,2870,2870.0,inf,6
ORD010972,2023-03-12,CUST01202,54,Female,Alexandria,Alexandria,14070,Home & Garden,Tools,2763,1,45,1519.65,Digital Wallet,VIP,Spring Sale,TV,Voice Assistant,Next Day,4.0,False,Print Ad,20059.38,56.0,3,2023,Sunday,Q1,Spring,2021-01-02,799,1519.65,0.5096076458752515,1243.35,2763,1519.65,0.22222222222222238,8
ORD010973,2023-05-05,CUST00783,36,Female,Port Said,Suez Canal,6621,Electronics,Audio,604,1,0,604.0,Mobile Payment,Regular,No Campaign,Outdoor,Mobile,Standard,3.0,False,Event,2899.2,61.0,5,2023,Friday,Q2,Spring,2021-02-28,796,604.0,0.20254862508383636,0.0,604,604.0,inf,11
ORD010974,2024-01-23,CUST01828,21,Female,Suez,Suez Canal,10206,Sports,Outdoor,428,3,0,1284.0,Mobile Payment,Regular,No Campaign,Search Engine,Tablet,Standard,3.2,False,Influencer,61632.0,44.0,1,2024,Tuesday,Q1,Winter,2021-04-28,1000,428.0,0.4305835010060362,0.0,1284,1284.0,inf,7
ORD010975,2023-04-10,CUST00102,36,Female,Aswan,Upper Egypt,7083,Electronics,Gaming,7215,3,0,21645.0,Gift Card,Budget,No Campaign,Direct,Mobile,Store Pickup,4.1,False,Event,675324.0,75.0,4,2023,Monday,Q2,Spring,2021-04-12,728,7215.0,7.258551307847083,0.0,21645,21645.0,inf,10
ORD010976,2023-04-01,CUST00002,42,Female,Aswan,Upper Egypt,3928,Home & Garden,Tools,1373,3,29,2924.49,Gift Card,Budget,Spring Sale,Referral,Mobile,Express,4.3,False,Email,63168.98,72.0,4,2023,Saturday,Q2,Spring,2021-06-22,648,974.8299999999999,0.9807142857142856,398.17,4119,2924.49,6.344827586206896,8
ORD010977,2023-04-07,CUST01283,61,Male,Giza,Greater Cairo,11365,Sports,Equipment,452,2,34,596.64,Debit Card,Regular,Ramadan,Direct,Tablet,Store Pickup,4.5,False,Email,30070.66,84.0,4,2023,Friday,Q2,Spring,2021-04-08,729,298.32,0.2000804828973843,153.68,904,596.64,2.88235294117647,2
ORD010978,2023-11-07,CUST00743,31,Male,Cairo,Greater Cairo,12286,Toys,Electronic,337,3,0,1011.0,Credit Card,Premium,No Campaign,Direct,Mobile,Same Day,3.4,False,Referral,29116.8,61.0,11,2023,Tuesday,Q4,Fall,2021-07-27,833,337.0,0.33903420523138833,0.0,1011,1011.0,inf,3
ORD010979,2023-11-28,CUST02159,66,Male,Aswan,Upper Egypt,8414,Toys,Action Figures,753,1,37,474.39,Debit Card,Regular,Holiday Special,Email,Smart TV,Standard,3.7,False,TV Ad,15939.5,50.0,11,2023,Tuesday,Q4,Fall,2021-07-19,862,474.39,0.15908450704225352,278.61,753,474.39,0.7027027027027025,5
ORD010980,2023-03-08,CUST00944,41,Female,Alexandria,Alexandria,12016,Automotive,Electronics,1991,1,19,1612.71,Digital Wallet,VIP,Mother Day,Referral,Mobile,Express,4.4,False,Event,90956.84,86.0,3,2023,Wednesday,Q1,Spring,2021-10-31,493,1612.71,0.5408148893360161,378.29,1991,1612.71,3.263157894736842,3
